,store_id,month,year,original_sales,forecast,timestap_columns
696,CA_4_HOBBIES_1,May,2016,351.0,344.0718007459169,2016-05-19
697,CA_4_HOBBIES_1,May,2016,405.0,346.09257757391845,2016-05-20
698,CA_4_HOBBIES_1,May,2016,517.0,393.1597678509853,2016-05-21
699,CA_4_HOBBIES_1,May,2016,424.0,383.7226578756587,2016-05-22
700,CA_4_HOBBIES_2,April,2016,16.0,14.658113211721586,2016-04-25
701,CA_4_HOBBIES_2,April,2016,19.0,14.24888174358033,2016-04-26
702,CA_4_HOBBIES_2,April,2016,15.0,16.55920882164254,2016-04-27
703,CA_4_HOBBIES_2,April,2016,17.0,15.08567369957637,2016-04-28
704,CA_4_HOBBIES_2,April,2016,13.0,14.656854596683392,2016-04-29
705,CA_4_HOBBIES_2,April,2016,11.0,16.311996326949334,2016-04-30
706,CA_4_HOBBIES_2,May,2016,27.0,18.429287320752906,2016-05-01
707,CA_4_HOBBIES_2,May,2016,36.0,14.841510076011684,2016-05-02
708,CA_4_HOBBIES_2,May,2016,16.0,16.14227684081104,2016-05-03
709,CA_4_HOBBIES_2,May,2016,24.0,18.13116937344121,2016-05-04
710,CA_4_HOBBIES_2,May,2016,25.0,17.889489699676986,2016-05-05
711,CA_4_HOBBIES_2,May,2016,17.0,18.20437475427824,2016-05-06
712,CA_4_HOBBIES_2,May,2016,22.0,17.829131843958322,2016-05-07
713,CA_4_HOBBIES_2,May,2016,29.0,20.867340634476527,2016-05-08
714,CA_4_HOBBIES_2,May,2016,30.0,17.32539024093305,2016-05-09
715,CA_4_HOBBIES_2,May,2016,16.0,16.92817740935341,2016-05-10
716,CA_4_HOBBIES_2,May,2016,21.0,19.147046307551932,2016-05-11
717,CA_4_HOBBIES_2,May,2016,12.0,18.153220499434717,2016-05-12
718,CA_4_HOBBIES_2,May,2016,29.0,17.77441668002228,2016-05-13
719,CA_4_HOBBIES_2,May,2016,23.0,19.176728638690932,2016-05-14
720,CA_4_HOBBIES_2,May,2016,20.0,21.30196314766404,2016-05-15
721,CA_4_HOBBIES_2,May,2016,26.0,16.95668099617556,2016-05-16
722,CA_4_HOBBIES_2,May,2016,12.0,18.03073633373088,2016-05-17
723,CA_4_HOBBIES_2,May,2016,23.0,19.89439626262463,2016-05-18
724,CA_4_HOBBIES_2,May,2016,25.0,19.525939898341505,2016-05-19
725,CA_4_HOBBIES_2,May,2016,26.0,19.713598162469097,2016-05-20
726,CA_4_HOBBIES_2,May,2016,28.0,19.26940096705689,2016-05-21
727,CA_4_HOBBIES_2,May,2016,30.0,22.18512252745388,2016-05-22
728,CA_4_HOUSEHOLD_1,April,2016,384.0,411.9744452039355,2016-04-25
729,CA_4_HOUSEHOLD_1,April,2016,359.0,387.5696369029169,2016-04-26
730,CA_4_HOUSEHOLD_1,April,2016,344.0,358.07514262986484,2016-04-27
731,CA_4_HOUSEHOLD_1,April,2016,323.0,357.7307440397221,2016-04-28
732,CA_4_HOUSEHOLD_1,April,2016,338.0,398.2743396817349,2016-04-29
733,CA_4_HOUSEHOLD_1,April,2016,413.0,450.4371572557851,2016-04-30
734,CA_4_HOUSEHOLD_1,May,2016,444.0,470.5074591400207,2016-05-01
735,CA_4_HOUSEHOLD_1,May,2016,496.0,422.1559905243246,2016-05-02
736,CA_4_HOUSEHOLD_1,May,2016,408.0,386.7036579697397,2016-05-03
737,CA_4_HOUSEHOLD_1,May,2016,393.0,351.70374621961827,2016-05-04
738,CA_4_HOUSEHOLD_1,May,2016,323.0,351.806194676431,2016-05-05
739,CA_4_HOUSEHOLD_1,May,2016,358.0,393.5297097987717,2016-05-06
740,CA_4_HOUSEHOLD_1,May,2016,490.0,443.8294124495445,2016-05-07
741,CA_4_HOUSEHOLD_1,May,2016,357.0,457.1662007889111,2016-05-08
742,CA_4_HOUSEHOLD_1,May,2016,464.0,441.0218430654765,2016-05-09
743,CA_4_HOUSEHOLD_1,May,2016,426.0,384.3251912923447,2016-05-10
744,CA_4_HOUSEHOLD_1,May,2016,397.0,366.4867298275418,2016-05-11
745,CA_4_HOUSEHOLD_1,May,2016,416.0,351.831380717604,2016-05-12
746,CA_4_HOUSEHOLD_1,May,2016,449.0,390.8550941691744,2016-05-13
747,CA_4_HOUSEHOLD_1,May,2016,470.0,439.37631086800695,2016-05-14
748,CA_4_HOUSEHOLD_1,May,2016,509.0,457.75125850144735,2016-05-15
749,CA_4_HOUSEHOLD_1,May,2016,484.0,428.676935754454,2016-05-16
750,CA_4_HOUSEHOLD_1,May,2016,426.0,383.6348255880576,2016-05-17
751,CA_4_HOUSEHOLD_1,May,2016,372.0,357.1938088756576,2016-05-18
752,CA_4_HOUSEHOLD_1,May,2016,412.0,368.8586597876408,2016-05-19
753,CA_4_HOUSEHOLD_1,May,2016,433.0,394.4581101958154,2016-05-20
754,CA_4_HOUSEHOLD_1,May,2016,523.0,436.0769419241888,2016-05-21
755,CA_4_HOUSEHOLD_1,May,2016,563.0,457.1152851438164,2016-05-22
756,CA_4_HOUSEHOLD_2,April,2016,135.0,148.39370520449518,2016-04-25
757,CA_4_HOUSEHOLD_2,April,2016,156.0,136.70713173599663,2016-04-26
758,CA_4_HOUSEHOLD_2,April,2016,126.0,124.35335940987498,2016-04-27
759,CA_4_HOUSEHOLD_2,April,2016,125.0,130.79628306370677,2016-04-28
760,CA_4_HOUSEHOLD_2,April,2016,176.0,144.47428386489233,2016-04-29
761,CA_4_HOUSEHOLD_2,April,2016,160.0,141.33265559452587,2016-04-30
762,CA_4_HOUSEHOLD_2,May,2016,211.0,133.9325568643484,2016-05-01
763,CA_4_HOUSEHOLD_2,May,2016,136.0,130.7912078048768,2016-05-02
764,CA_4_HOUSEHOLD_2,May,2016,152.0,125.41121448361132,2016-05-03
765,CA_4_HOUSEHOLD_2,May,2016,162.0,133.8808792206031,2016-05-04
766,CA_4_HOUSEHOLD_2,May,2016,143.0,138.34153724520067,2016-05-05
767,CA_4_HOUSEHOLD_2,May,2016,138.0,134.96675136518755,2016-05-06
768,CA_4_HOUSEHOLD_2,May,2016,193.0,132.3073187892965,2016-05-07
769,CA_4_HOUSEHOLD_2,May,2016,139.0,130.5800304146836,2016-05-08
770,CA_4_HOUSEHOLD_2,May,2016,150.0,125.72906690424634,2016-05-09
771,CA_4_HOUSEHOLD_2,May,2016,144.0,133.7817201835676,2016-05-10
772,CA_4_HOUSEHOLD_2,May,2016,140.0,138.5292328619213,2016-05-11
773,CA_4_HOUSEHOLD_2,May,2016,156.0,135.15083458267873,2016-05-12
774,CA_4_HOUSEHOLD_2,May,2016,148.0,132.35899452682187,2016-05-13
775,CA_4_HOUSEHOLD_2,May,2016,188.0,130.58359116364622,2016-05-14
776,CA_4_HOUSEHOLD_2,May,2016,181.0,125.7217194890946,2016-05-15
777,CA_4_HOUSEHOLD_2,May,2016,137.0,133.78306696015693,2016-05-16
778,CA_4_HOUSEHOLD_2,May,2016,125.0,138.52489327840223,2016-05-17
779,CA_4_HOUSEHOLD_2,May,2016,158.0,135.14443991503006,2016-05-18
780,CA_4_HOUSEHOLD_2,May,2016,141.0,132.35818468833094,2016-05-19
781,CA_4_HOUSEHOLD_2,May,2016,155.0,130.58293133639228,2016-05-20
782,CA_4_HOUSEHOLD_2,May,2016,189.0,125.72236303678396,2016-05-21
783,CA_4_HOUSEHOLD_2,May,2016,204.0,133.78269995200998,2016-05-22
784,TX_1_FOODS_1,April,2016,219.0,174.949546524776,2016-04-25
785,TX_1_FOODS_1,April,2016,167.0,172.66473223012355,2016-04-26
786,TX_1_FOODS_1,April,2016,198.0,182.4775951241054,2016-04-27
787,TX_1_FOODS_1,April,2016,169.0,190.90628113172144,2016-04-28
788,TX_1_FOODS_1,April,2016,241.0,219.6519067115173,2016-04-29
789,TX_1_FOODS_1,April,2016,288.0,232.47924591541425,2016-04-30
790,TX_1_FOODS_1,May,2016,317.0,226.7114374709168,2016-05-01
791,TX_1_FOODS_1,May,2016,187.0,179.02498695379884,2016-05-02
792,TX_1_FOODS_1,May,2016,307.0,182.174114154448,2016-05-03
793,TX_1_FOODS_1,May,2016,248.0,188.90497458346505,2016-05-04
794,TX_1_FOODS_1,May,2016,272.0,192.2606890721202,2016-05-05
795,TX_1_FOODS_1,May,2016,333.0,219.61980567456573,2016-05-06
796,TX_1_FOODS_1,May,2016,303.0,233.7983088309291,2016-05-07
797,TX_1_FOODS_1,May,2016,233.0,228.1123225175228,2016-05-08
798,TX_1_FOODS_1,May,2016,220.0,180.70447737482928,2016-05-09
799,TX_1_FOODS_1,May,2016,252.0,182.42317161494893,2016-05-10
800,TX_1_FOODS_1,May,2016,270.0,191.12433461207365,2016-05-11
801,TX_1_FOODS_1,May,2016,231.0,192.50349497633172,2016-05-12
802,TX_1_FOODS_1,May,2016,239.0,218.62500340467813,2016-05-13
803,TX_1_FOODS_1,May,2016,281.0,234.5114645672703,2016-05-14
804,TX_1_FOODS_1,May,2016,316.0,230.4626462049449,2016-05-15
805,TX_1_FOODS_1,May,2016,261.0,183.23806886460864,2016-05-16
806,TX_1_FOODS_1,May,2016,235.0,181.0356189841145,2016-05-17
807,TX_1_FOODS_1,May,2016,241.0,189.94601799798824,2016-05-18
808,TX_1_FOODS_1,May,2016,220.0,195.4757114072221,2016-05-19
809,TX_1_FOODS_1,May,2016,299.0,220.01183348095,2016-05-20
810,TX_1_FOODS_1,May,2016,279.0,235.1894731347548,2016-05-21
811,TX_1_FOODS_1,May,2016,398.0,231.380128983624,2016-05-22
812,TX_1_FOODS_2,April,2016,278.0,336.7538390234821,2016-04-25
813,TX_1_FOODS_2,April,2016,311.0,303.6976878483555,2016-04-26
814,TX_1_FOODS_2,April,2016,256.0,298.4311242570482,2016-04-27
815,TX_1_FOODS_2,April,2016,252.0,295.0922924076028,2016-04-28
816,TX_1_FOODS_2,April,2016,385.0,312.6048400570605,2016-04-29
817,TX_1_FOODS_2,April,2016,345.0,390.8523110402823,2016-04-30
818,TX_1_FOODS_2,May,2016,438.0,441.9345974765613,2016-05-01
819,TX_1_FOODS_2,May,2016,323.0,358.9830041086983,2016-05-02
820,TX_1_FOODS_2,May,2016,434.0,324.0532258227085,2016-05-03
821,TX_1_FOODS_2,May,2016,239.0,314.3921535413218,2016-05-04
822,TX_1_FOODS_2,May,2016,300.0,307.9926367593821,2016-05-05
823,TX_1_FOODS_2,May,2016,372.0,322.0248005811481,2016-05-06
824,TX_1_FOODS_2,May,2016,426.0,396.9247057180592,2016-05-07
825,TX_1_FOODS_2,May,2016,318.0,448.3872196833831,2016-05-08
826,TX_1_FOODS_2,May,2016,428.0,366.6267220357787,2016-05-09
827,TX_1_FOODS_2,May,2016,361.0,329.6949885513836,2016-05-10
828,TX_1_FOODS_2,May,2016,428.0,319.0871344007562,2016-05-11
829,TX_1_FOODS_2,May,2016,382.0,310.8585399086187,2016-05-12
830,TX_1_FOODS_2,May,2016,398.0,323.85852474728017,2016-05-13
831,TX_1_FOODS_2,May,2016,419.0,396.8218194329047,2016-05-14
832,TX_1_FOODS_2,May,2016,538.0,449.3896032122131,2016-05-15
833,TX_1_FOODS_2,May,2016,368.0,367.2197645055911,2016-05-16
834,TX_1_FOODS_2,May,2016,327.0,330.197670797659,2016-05-17
835,TX_1_FOODS_2,May,2016,273.0,319.52738763958695,2016-05-18
836,TX_1_FOODS_2,May,2016,250.0,311.2973756869668,2016-05-19
837,TX_1_FOODS_2,May,2016,313.0,324.2811375607936,2016-05-20
838,TX_1_FOODS_2,May,2016,396.0,397.3088288504481,2016-05-21
839,TX_1_FOODS_2,May,2016,343.0,449.7974752670409,2016-05-22
840,TX_1_FOODS_3,April,2016,1506.0,1472.9788362360557,2016-04-25
841,TX_1_FOODS_3,April,2016,1312.0,1358.815870389652,2016-04-26
842,TX_1_FOODS_3,April,2016,1496.0,1362.3347738522475,2016-04-27
843,TX_1_FOODS_3,April,2016,1202.0,1378.8673398769645,2016-04-28
844,TX_1_FOODS_3,April,2016,1650.0,1440.7721161953643,2016-04-29
845,TX_1_FOODS_3,April,2016,1910.0,1746.8532042066972,2016-04-30
846,TX_1_FOODS_3,May,2016,2014.0,1900.4376025194351,2016-05-01
847,TX_1_FOODS_3,May,2016,1240.0,1483.1916633967048,2016-05-02
848,TX_1_FOODS_3,May,2016,1267.0,1382.9797032297529,2016-05-03
849,TX_1_FOODS_3,May,2016,1292.0,1372.5958677848394,2016-05-04
850,TX_1_FOODS_3,May,2016,1562.0,1387.6788076710193,2016-05-05
851,TX_1_FOODS_3,May,2016,1599.0,1448.883316471581,2016-05-06
852,TX_1_FOODS_3,May,2016,1963.0,1751.984332130648,2016-05-07
853,TX_1_FOODS_3,May,2016,1494.0,1907.93441574198,2016-05-08
854,TX_1_FOODS_3,May,2016,1683.0,1496.755401006914,2016-05-09
855,TX_1_FOODS_3,May,2016,1364.0,1393.5065105831168,2016-05-10
856,TX_1_FOODS_3,May,2016,1600.0,1375.4479937803144,2016-05-11
857,TX_1_FOODS_3,May,2016,1598.0,1389.5633049548865,2016-05-12
858,TX_1_FOODS_3,May,2016,1766.0,1452.4474385275464,2016-05-13
859,TX_1_FOODS_3,May,2016,1828.0,1757.4202308648942,2016-05-14
860,TX_1_FOODS_3,May,2016,2282.0,1910.4484911685677,2016-05-15
861,TX_1_FOODS_3,May,2016,1564.0,1498.6164011577562,2016-05-16
862,TX_1_FOODS_3,May,2016,1464.0,1395.697689897179,2016-05-17
863,TX_1_FOODS_3,May,2016,1410.0,1378.9190450171138,2016-05-18
864,TX_1_FOODS_3,May,2016,1294.0,1393.037144605515,2016-05-19
865,TX_1_FOODS_3,May,2016,1772.0,1455.7676158597117,2016-05-20
866,TX_1_FOODS_3,May,2016,1929.0,1760.0118435824215,2016-05-21
867,TX_1_FOODS_3,May,2016,2159.0,1913.7786357070956,2016-05-22
868,TX_1_HOBBIES_1,April,2016,205.0,264.80401959808466,2016-04-25
869,TX_1_HOBBIES_1,April,2016,187.0,223.3283253118189,2016-04-26
870,TX_1_HOBBIES_1,April,2016,224.0,225.7849956032151,2016-04-27
871,TX_1_HOBBIES_1,April,2016,248.0,245.97524339424712,2016-04-28
872,TX_1_HOBBIES_1,April,2016,249.0,255.33528338213225,2016-04-29
873,TX_1_HOBBIES_1,April,2016,386.0,259.83831694312886,2016-04-30
874,TX_1_HOBBIES_1,May,2016,333.0,263.958455854503,2016-05-01
875,TX_1_HOBBIES_1,May,2016,175.0,258.0899406996766,2016-05-02
876,TX_1_HOBBIES_1,May,2016,227.0,229.70530919947535,2016-05-03
877,TX_1_HOBBIES_1,May,2016,225.0,236.6729150850205,2016-05-04
878,TX_1_HOBBIES_1,May,2016,198.0,246.42716329268296,2016-05-05
879,TX_1_HOBBIES_1,May,2016,226.0,261.48651068864643,2016-05-06
880,TX_1_HOBBIES_1,May,2016,298.0,259.7223815939768,2016-05-07
881,TX_1_HOBBIES_1,May,2016,247.0,258.01088167571555,2016-05-08
882,TX_1_HOBBIES_1,May,2016,229.0,261.5177358494036,2016-05-09
883,TX_1_HOBBIES_1,May,2016,213.0,245.6906281137813,2016-05-10
884,TX_1_HOBBIES_1,May,2016,256.0,229.5159766879125,2016-05-11
885,TX_1_HOBBIES_1,May,2016,289.0,257.24991524192154,2016-05-12
886,TX_1_HOBBIES_1,May,2016,241.0,251.5547014507901,2016-05-13
887,TX_1_HOBBIES_1,May,2016,207.0,258.7934167436089,2016-05-14
888,TX_1_HOBBIES_1,May,2016,323.0,259.8370792575839,2016-05-15
889,TX_1_HOBBIES_1,May,2016,372.0,256.8210869950389,2016-05-16
890,TX_1_HOBBIES_1,May,2016,210.0,256.207652745543,2016-05-17
891,TX_1_HOBBIES_1,May,2016,200.0,244.62823977399665,2016-05-18
892,TX_1_HOBBIES_1,May,2016,187.0,240.13358799892927,2016-05-19
893,TX_1_HOBBIES_1,May,2016,234.0,257.0666460858657,2016-05-20
894,TX_1_HOBBIES_1,May,2016,346.0,253.40095625048048,2016-05-21
895,TX_1_HOBBIES_1,May,2016,376.0,253.872355503838,2016-05-22
896,TX_1_HOBBIES_2,April,2016,48.0,30.536719205400573,2016-04-25
897,TX_1_HOBBIES_2,April,2016,50.0,30.08108675416714,2016-04-26
898,TX_1_HOBBIES_2,April,2016,39.0,32.67271520383195,2016-04-27
899,TX_1_HOBBIES_2,April,2016,44.0,31.27054640811607,2016-04-28
900,TX_1_HOBBIES_2,April,2016,37.0,28.639688737083468,2016-04-29
901,TX_1_HOBBIES_2,April,2016,34.0,35.47317538747136,2016-04-30
902,TX_1_HOBBIES_2,May,2016,45.0,40.17330901767743,2016-05-01
903,TX_1_HOBBIES_2,May,2016,39.0,31.182795484889816,2016-05-02
904,TX_1_HOBBIES_2,May,2016,51.0,29.78181073325845,2016-05-03
905,TX_1_HOBBIES_2,May,2016,34.0,34.19575979266525,2016-05-04
906,TX_1_HOBBIES_2,May,2016,46.0,33.39106215427752,2016-05-05
907,TX_1_HOBBIES_2,May,2016,26.0,30.062569555189437,2016-05-06
908,TX_1_HOBBIES_2,May,2016,36.0,36.981068638210566,2016-05-07
909,TX_1_HOBBIES_2,May,2016,48.0,42.5758597501142,2016-05-08
910,TX_1_HOBBIES_2,May,2016,32.0,32.22275451180296,2016-05-09
911,TX_1_HOBBIES_2,May,2016,33.0,31.804411969654943,2016-05-10
912,TX_1_HOBBIES_2,May,2016,32.0,34.99760381265607,2016-05-11
913,TX_1_HOBBIES_2,May,2016,37.0,32.73432479364442,2016-05-12
914,TX_1_HOBBIES_2,May,2016,46.0,30.234936976243983,2016-05-13
915,TX_1_HOBBIES_2,May,2016,27.0,37.184982633321845,2016-05-14
916,TX_1_HOBBIES_2,May,2016,67.0,41.53332238372521,2016-05-15
917,TX_1_HOBBIES_2,May,2016,71.0,32.76746678845865,2016-05-16
918,TX_1_HOBBIES_2,May,2016,68.0,31.823173151016547,2016-05-17
919,TX_1_HOBBIES_2,May,2016,57.0,35.40886797641202,2016-05-18
920,TX_1_HOBBIES_2,May,2016,42.0,34.51322397765474,2016-05-19
921,TX_1_HOBBIES_2,May,2016,47.0,31.140506740907924,2016-05-20
922,TX_1_HOBBIES_2,May,2016,40.0,38.07882721027202,2016-05-21
923,TX_1_HOBBIES_2,May,2016,62.0,43.77953088781438,2016-05-22
924,TX_1_HOUSEHOLD_1,April,2016,670.0,788.9806522506373,2016-04-25
925,TX_1_HOUSEHOLD_1,April,2016,648.0,616.794183813082,2016-04-26
926,TX_1_HOUSEHOLD_1,April,2016,614.0,616.6132693273191,2016-04-27
927,TX_1_HOUSEHOLD_1,April,2016,592.0,654.9633433074637,2016-04-28
928,TX_1_HOUSEHOLD_1,April,2016,904.0,760.2133049992635,2016-04-29
929,TX_1_HOUSEHOLD_1,April,2016,868.0,857.0155624854051,2016-04-30
930,TX_1_HOUSEHOLD_1,May,2016,1005.0,881.8178593344737,2016-05-01
931,TX_1_HOUSEHOLD_1,May,2016,722.0,782.4195740093535,2016-05-02
932,TX_1_HOUSEHOLD_1,May,2016,733.0,645.1828785310001,2016-05-03
933,TX_1_HOUSEHOLD_1,May,2016,625.0,590.417657118722,2016-05-04
934,TX_1_HOUSEHOLD_1,May,2016,606.0,604.4601112139841,2016-05-05
935,TX_1_HOUSEHOLD_1,May,2016,682.0,760.4796869111992,2016-05-06
936,TX_1_HOUSEHOLD_1,May,2016,827.0,865.443653318345,2016-05-07
937,TX_1_HOUSEHOLD_1,May,2016,629.0,846.7728404056079,2016-05-08
938,TX_1_HOUSEHOLD_1,May,2016,661.0,770.277321831177,2016-05-09
939,TX_1_HOUSEHOLD_1,May,2016,590.0,630.1780851691001,2016-05-10
940,TX_1_HOUSEHOLD_1,May,2016,638.0,593.1676608427241,2016-05-11
941,TX_1_HOUSEHOLD_1,May,2016,599.0,618.3233543808185,2016-05-12
942,TX_1_HOUSEHOLD_1,May,2016,742.0,732.0426414255024,2016-05-13
943,TX_1_HOUSEHOLD_1,May,2016,875.0,838.0539382988169,2016-05-14
944,TX_1_HOUSEHOLD_1,May,2016,1195.0,899.2439408504724,2016-05-15
945,TX_1_HOUSEHOLD_1,May,2016,837.0,729.6754964924369,2016-05-16
946,TX_1_HOUSEHOLD_1,May,2016,755.0,666.60758085816,2016-05-17
947,TX_1_HOUSEHOLD_1,May,2016,746.0,593.8827395088939,2016-05-18
948,TX_1_HOUSEHOLD_1,May,2016,602.0,632.349148414052,2016-05-19
949,TX_1_HOUSEHOLD_1,May,2016,796.0,776.9378670317343,2016-05-20
950,TX_1_HOUSEHOLD_1,May,2016,949.0,853.1191574112677,2016-05-21
951,TX_1_HOUSEHOLD_1,May,2016,1027.0,823.9676334273876,2016-05-22
952,TX_1_HOUSEHOLD_2,April,2016,150.0,178.47238943723403,2016-04-25
953,TX_1_HOUSEHOLD_2,April,2016,178.0,170.03556044524882,2016-04-26
954,TX_1_HOUSEHOLD_2,April,2016,157.0,168.86618828630372,2016-04-27
955,TX_1_HOUSEHOLD_2,April,2016,157.0,173.50000280124345,2016-04-28
956,TX_1_HOUSEHOLD_2,April,2016,221.0,183.87878597799823,2016-04-29
957,TX_1_HOUSEHOLD_2,April,2016,221.0,225.85677300415972,2016-04-30
958,TX_1_HOUSEHOLD_2,May,2016,260.0,227.23963332724887,2016-05-01
959,TX_1_HOUSEHOLD_2,May,2016,173.0,178.5219591591923,2016-05-02
960,TX_1_HOUSEHOLD_2,May,2016,198.0,170.70678971830148,2016-05-03
961,TX_1_HOUSEHOLD_2,May,2016,176.0,169.5087270917528,2016-05-04
962,TX_1_HOUSEHOLD_2,May,2016,186.0,174.15529124996812,2016-05-05
963,TX_1_HOUSEHOLD_2,May,2016,190.0,184.3174881741455,2016-05-06
964,TX_1_HOUSEHOLD_2,May,2016,270.0,226.49156884874404,2016-05-07
965,TX_1_HOUSEHOLD_2,May,2016,227.0,227.858437826172,2016-05-08
966,TX_1_HOUSEHOLD_2,May,2016,184.0,179.321380103274,2016-05-09
967,TX_1_HOUSEHOLD_2,May,2016,207.0,171.35264943860363,2016-05-10
968,TX_1_HOUSEHOLD_2,May,2016,174.0,170.19767966963562,2016-05-11
969,TX_1_HOUSEHOLD_2,May,2016,215.0,174.79947000109405,2016-05-12
970,TX_1_HOUSEHOLD_2,May,2016,178.0,185.13830020116305,2016-05-13
971,TX_1_HOUSEHOLD_2,May,2016,150.0,227.13645356815965,2016-05-14
972,TX_1_HOUSEHOLD_2,May,2016,279.0,228.5041964453201,2016-05-15
973,TX_1_HOUSEHOLD_2,May,2016,235.0,179.97095210279252,2016-05-16
974,TX_1_HOUSEHOLD_2,May,2016,251.0,172.00305526364653,2016-05-17
975,TX_1_HOUSEHOLD_2,May,2016,220.0,170.8482954263879,2016-05-18
976,TX_1_HOUSEHOLD_2,May,2016,153.0,175.45008575784632,2016-05-19
977,TX_1_HOUSEHOLD_2,May,2016,203.0,185.7889159579153,2016-05-20
978,TX_1_HOUSEHOLD_2,May,2016,228.0,227.7870693249119,2016-05-21
979,TX_1_HOUSEHOLD_2,May,2016,259.0,229.1548122020724,2016-05-22
980,TX_2_FOODS_1,April,2016,216.0,181.7322570258657,2016-04-25
981,TX_2_FOODS_1,April,2016,211.0,184.12974261714825,2016-04-26
982,TX_2_FOODS_1,April,2016,207.0,210.28545443116425,2016-04-27
983,TX_2_FOODS_1,April,2016,257.0,226.3627427151158,2016-04-28
984,TX_2_FOODS_1,April,2016,295.0,255.04421263945235,2016-04-29
985,TX_2_FOODS_1,April,2016,303.0,272.62517398681143,2016-04-30
986,TX_2_FOODS_1,May,2016,331.0,252.2070831324845,2016-05-01
987,TX_2_FOODS_1,May,2016,301.0,203.04352145087245,2016-05-02
988,TX_2_FOODS_1,May,2016,276.0,203.6073664590044,2016-05-03
989,TX_2_FOODS_1,May,2016,234.0,223.35136031523075,2016-05-04
990,TX_2_FOODS_1,May,2016,341.0,234.55689684322172,2016-05-05
991,TX_2_FOODS_1,May,2016,327.0,259.5014853142948,2016-05-06
992,TX_2_FOODS_1,May,2016,429.0,283.9153291526263,2016-05-07
993,TX_2_FOODS_1,May,2016,363.0,259.4233176000322,2016-05-08
994,TX_2_FOODS_1,May,2016,259.0,203.1840191819108,2016-05-09
995,TX_2_FOODS_1,May,2016,257.0,201.6248927175384,2016-05-10
996,TX_2_FOODS_1,May,2016,252.0,222.08248795013543,2016-05-11
997,TX_2_FOODS_1,May,2016,315.0,235.8871870579229,2016-05-12
998,TX_2_FOODS_1,May,2016,349.0,263.3370536530876,2016-05-13
999,TX_2_FOODS_1,May,2016,317.0,282.1546647951937,2016-05-14
1000,TX_2_FOODS_1,May,2016,367.0,258.49140417460427,2016-05-15
1001,TX_2_FOODS_1,May,2016,239.0,207.01510206682036,2016-05-16
1002,TX_2_FOODS_1,May,2016,264.0,205.96459439757572,2016-05-17
1003,TX_2_FOODS_1,May,2016,214.0,224.7648254039683,2016-05-18
1004,TX_2_FOODS_1,May,2016,264.0,235.68541325874824,2016-05-19
1005,TX_2_FOODS_1,May,2016,299.0,261.9993523514749,2016-05-20
1006,TX_2_FOODS_1,May,2016,389.0,284.3451245700118,2016-05-21
1007,TX_2_FOODS_1,May,2016,270.0,257.5674481230656,2016-05-22
1008,TX_2_FOODS_2,April,2016,467.0,426.2890522417468,2016-04-25
1009,TX_2_FOODS_2,April,2016,348.0,359.11824326919566,2016-04-26
1010,TX_2_FOODS_2,April,2016,308.0,333.7283973707626,2016-04-27
1011,TX_2_FOODS_2,April,2016,343.0,326.35450903785824,2016-04-28
1012,TX_2_FOODS_2,April,2016,377.0,342.1810111413015,2016-04-29
1013,TX_2_FOODS_2,April,2016,404.0,429.1185609713705,2016-04-30
1014,TX_2_FOODS_2,May,2016,507.0,490.5701702793091,2016-05-01
1015,TX_2_FOODS_2,May,2016,471.0,425.6830593934151,2016-05-02
1016,TX_2_FOODS_2,May,2016,434.0,355.2997622221573,2016-05-03
1017,TX_2_FOODS_2,May,2016,379.0,336.7606759071566,2016-05-04
1018,TX_2_FOODS_2,May,2016,345.0,339.0151212778516,2016-05-05
1019,TX_2_FOODS_2,May,2016,426.0,347.4038818242375,2016-05-06
1020,TX_2_FOODS_2,May,2016,440.0,414.47432165064833,2016-05-07
1021,TX_2_FOODS_2,May,2016,353.0,486.1203697127304,2016-05-08
1022,TX_2_FOODS_2,May,2016,544.0,423.1469794218019,2016-05-09
1023,TX_2_FOODS_2,May,2016,438.0,359.0568810958763,2016-05-10
1024,TX_2_FOODS_2,May,2016,424.0,339.590126942137,2016-05-11
1025,TX_2_FOODS_2,May,2016,441.0,339.71635446315446,2016-05-12
1026,TX_2_FOODS_2,May,2016,422.0,346.767492181377,2016-05-13
1027,TX_2_FOODS_2,May,2016,398.0,413.7451429288855,2016-05-14
1028,TX_2_FOODS_2,May,2016,597.0,486.5548588661135,2016-05-15
1029,TX_2_FOODS_2,May,2016,537.0,423.44593958269576,2016-05-16
1030,TX_2_FOODS_2,May,2016,439.0,356.1371533509059,2016-05-17
1031,TX_2_FOODS_2,May,2016,303.0,336.6651079385411,2016-05-18
1032,TX_2_FOODS_2,May,2016,396.0,335.32968914629845,2016-05-19
1033,TX_2_FOODS_2,May,2016,356.0,345.9039902200562,2016-05-20
1034,TX_2_FOODS_2,May,2016,491.0,415.4724045742408,2016-05-21
1035,TX_2_FOODS_2,May,2016,517.0,486.7400164300514,2016-05-22
1036,TX_2_FOODS_3,April,2016,1841.0,1948.4195988904585,2016-04-25
1037,TX_2_FOODS_3,April,2016,1760.0,1655.3253580664225,2016-04-26
1038,TX_2_FOODS_3,April,2016,1704.0,1653.0901511033296,2016-04-27
1039,TX_2_FOODS_3,April,2016,1573.0,1789.948317179978,2016-04-28
1040,TX_2_FOODS_3,April,2016,1962.0,1951.045649574857,2016-04-29
1041,TX_2_FOODS_3,April,2016,2170.0,2252.340160194365,2016-04-30
